id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,carry.progression,carry.endLocation.x,carry.endLocation.y,possession.attack,possession,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,infraction.opponent,location,start_x,start_y,end_x,end_y,side,event_time_seconds,tag_shot_assist,tag_assist,tag_loss,delivery_zone,possession_shot,possession_goal,possession_shot_count,possession_goal_count,possession_header_shot_count,possession_header_goal_count,possession_xg,first_shot_xg,first_shooter_name,first_shooter_id
3078029947,5819260,1H,8,16,00:08:16.941,497.941107,3078029950.0,,,,,,corner,[],100.0,0.0,6785,Lund,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,776268,E. Lindman,LCMF,True,107.0,high,24.0,728198.0,A. Nygaard,CF,93.0,34.0,3078029947.0,8.734797,"['corner', 'set_piece_attack', 'attack']",7.0,0.0,100.0,0.0,86.0,13.0,6785.0,Lund,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,34.0,left,496,False,False,False,front_post,False,False,0,0,0,0,0.0,0.0,,
3078030022,5819260,1H,11,37,00:11:37.813,698.813356,3078030023.0,,,,,,corner,[],100.0,0.0,6785,Lund,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,776268,E. Lindman,LCMF,True,150.0,low,13.0,739375.0,Alexander Nilsson,LW,89.0,10.0,3078030022.0,18.612173,"['corner', 'set_piece_attack', 'attack']",10.0,0.0,100.0,0.0,92.0,57.0,6785.0,Lund,4-1-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,89.0,10.0,left,697,False,False,False,edge_recycle_zone,False,False,0,0,0,0,0.0,0.0,,
3078030312,5819260,1H,30,28,00:30:28.782,1829.782493,3078031906.0,,,,,,corner,[],100.0,0.0,6785,Lund,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,776268,E. Lindman,LCMF,True,97.0,high,34.0,0.0,,,96.0,49.0,3078030312.0,58.7875545,"['corner', 'set_piece_attack', 'attack']",20.0,0.0,100.0,0.0,100.0,70.0,6785.0,Lund,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,49.0,left,1828,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3078030996,5819260,2H,79,9,01:19:09.287,5000.287831,3078031025.0,,,,,,corner,[],100.0,100.0,6785,Lund,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,776268,E. Lindman,LCMF,False,-100.0,high,30.0,812471.0,A. Eriksson,RDMF,95.0,57.0,3078030996.0,8.4013615,"['corner', 'set_piece_attack', 'attack']",7.0,0.0,100.0,100.0,84.0,65.0,6785.0,Lund,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,57.0,right,4749,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3078031095,5819260,2H,89,36,01:29:36.613,5627.613197,3078031181.0,,,,,,corner,[],100.0,100.0,6785,Lund,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,776268,E. Lindman,LCMF,False,-100.0,high,30.0,812471.0,A. Eriksson,RDMF,95.0,57.0,3078031095.0,4.1122925,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,74.0,26.0,6785.0,Lund,4-1-4-1,True,False,False,center,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,57.0,right,5376,False,False,False,six_yard_central,True,False,1,0,0,0,0.0015,0.0015,G. Sågänger,739679.0
3073213394,5819246,1H,5,13,00:05:13.927,314.927858,3073213395.0,,,,,,corner,"['assist', 'shot_assist']",100.0,0.0,7018,Tvååker,4-4-2,6849,Jönköpings Södra,4-1-4-1,744749,F. Gustafsson,RB,True,110.0,high,29.0,660824.0,L. Ademi,LCMF,90.0,39.0,3073213394.0,0.724523,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,90.0,39.0,7018.0,Tvååker,4-4-2,True,True,True,left,0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,90.0,39.0,left,313,True,True,False,penalty_spot_zone,True,True,1,1,1,1,0.112,0.112,L. Ademi,660824.0
3073213556,5819246,1H,19,1,00:19:01.351,1142.351233,3073213558.0,,,,,,corner,['loss'],100.0,0.0,7018,Tvååker,4-4-2,6849,Jönköpings Södra,4-1-4-1,744749,F. Gustafsson,RB,True,104.0,high,38.0,1065582.0,A. Malmlöf Johansson,RW,91.0,54.0,3073213556.0,24.869186,"['corner', 'set_piece_attack', 'attack']",15.0,0.0,100.0,0.0,65.0,100.0,7018.0,Tvååker,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,54.0,left,1141,False,False,True,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3073214008,5819246,2H,57,14,00:57:14.854,3691.854791,3073214009.0,,,,,,corner,[],100.0,100.0,7018,Tvååker,4-4-2,6849,Jönköpings Södra,4-1-4-1,738045,V. Karlsson,LB,True,-96.0,high,29.0,822768.0,T. Graudums,RCB,97.0,58.0,3073214008.0,7.000101,"['corner', 'set_piece_attack', 'attack']",6.0,0.0,100.0,100.0,58.0,91.0,7018.0,Tvååker,4-4-2,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,97.0,58.0,right,3434,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3057971877,5819228,1H,16,8,00:16:08.509,969.509695,3057971878.0,,,,,,corner,[],100.0,0.0,6777,Trollhättan,4-2-3-1,6849,Jönköpings Södra,4-1-4-1,581386,W. Jensen,RDMF,True,98.0,high,44.0,922442.0,H. Tilly,CF,94.0,64.0,3057971877.0,3.6155985,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,87.0,39.0,6777.0,Trollhättan,4-2-3-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,94.0,64.0,left,968,False,False,False,back_post,False,False,0,0,0,0,0.0,0.0,,
3057971940,5819228,1H,19,10,00:19:10.278,1151.278401,3057971825.0,,,,,,corner,[],100.0,100.0,6777,Trollhättan,4-2-3-1,6849,Jönköpings Södra,4-1-4-1,616190,S. Bosnic,RAMF,False,-95.0,high,37.0,899727.0,A. Eriksson,GK,97.0,46.0,3057971940.0,5.9473095,"['corner', 'set_piece_attack']",2.0,0.0,100.0,100.0,85.0,38.0,6777.0,Trollhättan,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,97.0,46.0,right,1150,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
